GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1120721711140429824		http://twitter.com/1033ampradio/status/1120721711140429824	🚨 Two Defendants In #CollegeAdmissionsScandal To Plead Guilty https://t.co/oC0YKyoiVu	@1033ampradio	103.3 AMP Radio	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter						"🚨 Two Defendants In #CollegeAdmissionsScandal To Plead Guilty
https://t.co/oC0YKyoiVu"	Tweet		
1120698681328570368		http://twitter.com/MattReedNews/status/1120698681328570368	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@MattReedNews	Matt Reed	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	M					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120752678940753920		http://twitter.com/jewels_my/status/1120752678940753920	@cnnbrk Let’s see how many faculty etc that #LoriLoughlin can take down with this #CollegeAdmissionsScandal ?? It’s so pathetic Lori didn’t plead guilty!! Bad example for her daughters. They may be just as bad now. 🤦‍♀️ @USC #USC	@jewels_my	Jewel S	United States of America			Negative	Disgust	Twitter	F					@cnnbrk Let’s see how many faculty etc that #LoriLoughlin can take down with this #CollegeAdmissionsScandal ??  It’s so pathetic Lori didn’t plead guilty!! Bad example for her daughters. They may be just as bad now. 🤦‍♀️ @USC #USC	Reply		
1120793108260716544		http://twitter.com/SchiemerMktng/status/1120793108260716544	RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@SchiemerMktng	Schiemer Consulting	United States of America			Neutral	Joy	Twitter						RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Retweet		
1120814605444554754		http://twitter.com/AlisonCraft10/status/1120814605444554754	update girls v v #UnitedStates #Canada #Australia #germanywithluv #Belgium #UnitedKingdom #frances #BongaCams #webcamtoy #webcamcolombia #collegeadmissionsscandal #CollegeCheatingScandal v v v https://t.co/yzFxiD1yKC https://t.co/zADQYWuoxV	@AlisonCraft10	Alison Craft	Canada	Ontario		Neutral	Neutral	Twitter	F					"update girls 
v
v
#UnitedStates 
#Canada 
#Australia 
#germanywithluv 
#Belgium 
#UnitedKingdom 
#frances 
#BongaCams 
#webcamtoy 
#webcamcolombia 
#collegeadmissionsscandal 
#CollegeCheatingScandal 
v
v
v
https://t.co/yzFxiD1yKC https://t.co/zADQYWuoxV"	Tweet		
1120770151186563082		http://twitter.com/hrch8r/status/1120770151186563082	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@hrch8r	Hrch8r ⭐️⭐️⭐️				Neutral	Neutral	Twitter						RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120698551917522944		http://twitter.com/DMAnews1/status/1120698551917522944	#BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@DMAnews1	U.S. Attorney MA	United States of America	Massachusetts		Neutral	Neutral	Twitter						#BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Tweet		
1120571147429601280		http://twitter.com/SpeakBravely/status/1120571147429601280	RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla	@SpeakBravely	A Very Concerned Citizen	United States of America	Minnesota	Minneapolis	Neutral	Neutral	Twitter						"RT @ABC7Veronica “If I get into UCLA, will you buy me a Range Rover?” - A prospective student walking around USC talking to her dad. 

Just heard that while sitting at USC, waiting for a rally on the #CollegeAdmissionsScandal. Lol. @realoverheardla"	Retweet		
1120699533418270720		http://twitter.com/ksullivannews/status/1120699533418270720	RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	@ksullivannews	Kelly Sullivan	United States of America	Massachusetts	Boston	Neutral	Neutral	Twitter	F					RT @DMAnews1 #BREAKING: Two defendants in #CollegeAdmissionsScandal to plead guilty https://t.co/HKhg2Yw6k1	Retweet		
1120828161934020608		http://twitter.com/joy_g_turner/status/1120828161934020608	RT @KoodoosLearning 4 Black Students At Elite Universities Speak Out About College Admissions Scandal And How They Earned Their Way To The Top Thanks to @Blavity : https://t.co/SaNq2YSGWr #College #CollegeAdmissionsScandal #Minorties #EliteColleges #IvyLeague #Undergraduate #CollegeAdmissions https://t.co/OyX7SvYhsB	@joy_g_turner	Big Kim 🇺🇸	United States of America	Washington	Seattle	Neutral	Neutral	Twitter	F					"RT @KoodoosLearning 4 Black Students At Elite Universities Speak Out About College Admissions Scandal And How They Earned Their Way To The Top

Thanks to @Blavity : https://t.co/SaNq2YSGWr

#College #CollegeAdmissionsScandal #Minorties #EliteColleges #IvyLeague #Undergraduate #CollegeAdmissions https://t.co/OyX7SvYhsB"	Retweet		
1120789824603152390		http://twitter.com/BootstrapsBiz/status/1120789824603152390	RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@BootstrapsBiz	Bootstrap Business	United States of America			Neutral	Joy	Twitter						RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Retweet		
1120684947562430464		http://twitter.com/Laurel_Sweet/status/1120684947562430464	#BREAKING Former USC assistant women's soccer coach Laura Janke to plead guilty to racketeering in #collegeadmissionsscandal and turn witness for the government.	@Laurel_Sweet	Laurel J. Sweet				Neutral	Neutral	Twitter	F					#BREAKING Former USC assistant women's soccer coach Laura Janke to plead guilty to racketeering in #collegeadmissionsscandal and turn witness for the government.	Tweet		
1120791733007257601		http://twitter.com/obrienc2/status/1120791733007257601	Oh Lori. https://t.co/qBwrxoqscE #collegeadmissionsscandal #CollegeCheatingScandal	@obrienc2	Cortney O'Brien				Neutral	Neutral	Twitter	F					"Oh Lori.
https://t.co/qBwrxoqscE #collegeadmissionsscandal #CollegeCheatingScandal"	Tweet		
1120619591321841665		http://twitter.com/CurrentSocials/status/1120619591321841665	#KimKardashian Was Asked About That #CollegeAdmissionsScandal And Her Response Deserves An A+ https://t.co/HdoJLoQU3B https://t.co/jyUg8kcjUg	@CurrentSocials	ω๏๏∂y				Neutral	Unclassified	Twitter						#KimKardashian Was Asked About That #CollegeAdmissionsScandal And Her Response Deserves An A+ https://t.co/HdoJLoQU3B https://t.co/jyUg8kcjUg	Tweet		
1120573953544560646		http://twitter.com/elhadynasution/status/1120573953544560646	RT @JLMarchese111 @joelcifer @JackPosobiec You should keep it. You don't have to buy a house, car or stock you cannot afford either. College these days is only about making #elites #liberals money. #collegeadmissionsscandal	@elhadynasution	PutraHady Nasution	Indonesia			Negative	Unclassified	Twitter						RT @JLMarchese111 @joelcifer @JackPosobiec You should keep it.  You don't have to buy a house, car or stock you cannot afford either.  College these days is only about making #elites #liberals money. #collegeadmissionsscandal	Retweet		
1120772079618596869		http://twitter.com/LAmag/status/1120772079618596869	At Least One Person in L.A. Is on Lori Loughlin’s Side in the College Admissions Scam https://t.co/eLt5hjsbLS #LoriLoughlin #collegeadmissionsscandal https://t.co/JYaJyEXL24	@LAmag	Los Angeles Magazine	United States of America	California	Los Angeles	Neutral	Neutral	Twitter						At Least One Person in L.A. Is on Lori Loughlin’s Side in the College Admissions Scam https://t.co/eLt5hjsbLS #LoriLoughlin #collegeadmissionsscandal https://t.co/JYaJyEXL24	Tweet		
1120502563697299458		http://twitter.com/straightnews/status/1120502563697299458	People magazine reports that Lori Loughlin is considering guilty plea to spare children from charges or testifying https://t.co/u49yq85s1U #LoriLoughlin #CollegeAdmissionsScandal #FullHouse #USLaw https://t.co/ogy1OFkwjC	@straightnews	Straight News	Canada	British Columbia	Vancouver	Neutral	Neutral	Twitter						People magazine reports that Lori Loughlin is considering guilty plea to spare children from charges or testifying https://t.co/u49yq85s1U #LoriLoughlin #CollegeAdmissionsScandal #FullHouse #USLaw https://t.co/ogy1OFkwjC	Tweet		
1120794210091831297		http://twitter.com/iFrugalFitness/status/1120794210091831297	RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo / #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	@iFrugalFitness	Frugal Fitness	United States of America			Neutral	Joy	Twitter						RT @MikeSchiemer The Risks Of Using Cheap Essay Writing Services https://t.co/CDm0flvOCo  /  #Essay #Essays #Writing #CollegeAdmission #CollegeAdmissionsScandal https://t.co/BFSkjJZ8Fn	Retweet		
